N-term, time, date, conId, Current Price, Changes in Price (%), Time Average Bid, Time Average Ask, Last Bid Price, Last Ask Price, Bid-Ask Spread, Average Bid-Ask Spread, Current Volume, Average Volume, Volume Condition, Bid-Ask Spread Condition, Last Traded Condition, Order
341,14:20:00,20230209,181764593,737.7,1.6059721227480692,736.99,738.405,737,738.63,1.6299999999999955,1.5215249266862163,3885,3549.60703812322,0,0,0,
342,14:30:00,20230209,181764593,739.41,1.8414963362900123,737.352,738.65,738.08,739.71,1.6299999999999955,1.5218421052631572,1167,3550.5877192983,-1,0,1,
343,14:40:00,20230209,181764593,739.5,1.853892347529067,737.888,739.329,739.04,740.02,0.9800000000000182,1.5221574344023316,2018,3543.63848396507,0,0,1,
344,14:50:00,20230209,181764593,739.24,1.818081648394034,738.513,739.789,738.5,740.07,1.57000000000005,1.5205813953488365,2600,3539.20348837215,0,0,0,
345,15:00:00,20230209,181764593,737.45,1.5715387581951523,736.488,738.046,736.63,737.74,1.1100000000000136,1.5207246376811587,4305,3536.48115942035,0,0,0,
346,15:10:00,20230209,181764593,736.46,1.435182634565599,736.139,737.315,735.84,737.03,1.1899999999999409,1.5195375722543345,3007,3538.70231213879,0,0,0,
347,15:20:00,20230209,181764593,733.56,1.0357556057517467,734.917,735.983,732.92,733.93,1.009999999999991,1.5185878962536015,11402,3537.17002881851,1,0,-1,
348,15:30:00,20230209,181764593,732.5,0.8897581400473854,731.637,732.691,731.87,733.15,1.2799999999999727,1.5171264367816084,5789,3559.7701149426,1,0,0,
349,15:40:00,20230209,181764593,733.14,0.9779075533028515,732.157,733.199,731.7,732.92,1.2199999999999136,1.5164469914040106,3003,3566.15759312328,0,0,0,
350,15:50:00,20230209,181764593,732.99,0.9572475345711043,732.932,734.023,732.4,732.99,0.5900000000000318,1.515599999999999,8480,3564.54857142864,1,1,0,
